0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Ryerson Fall Classic,10/1/2011,2,85-83=168,+26,t-35th/68
Arizona Dual,3/22/2012,1,84,+12,
Simpson Spring Invitational,3/27/2012,1,87,+16,t-56th/78
Prairie Fire Classic,3/30-31/2012,2,90-91=181,+37,51st/69
Wartburg Men's Spring Invite,"Apr 13-14, 2012",2,83-83=166,+22,t-75th/103
BVU Spring Invite,4/20-21/2012,2,76-85=161,+17,t-52nd/108
Midwest Conference Championships,5/03-05/2012,3,78-85-82=245,+29,19th/54
SEASON TOTALS,SEASON TOTALS,13,1092 Avg. 84.0,+12,-
