0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
BVU Spring Invite,4/20-21/2012,2,97-89=186,+42,104th/108
SEASON TOTALS,SEASON TOTALS,2,186 Avg. 93.0,+21,-
