Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Olowu, Paige",FR-1,1:00.30,Mustang Open,"Apr 13, 2019"
,"Maddaus, Jordan",SR-4,1:06.78,2019 Dick Young Invite,"Apr 20, 2019"
,"Schmidt, Ailsa",SO-2,1:13.97,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
