Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Luhmann, Emma",SO-2,18:17.10,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Zimmerman, Emma",SO-2,18:19.73,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Campbell, Paulina",SR-4,18:23.44,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Zimmerman, Emma",SO-2,18:27.29,2016 Jim Duncan Invitational,"Apr 15, 2016"
,"Zimmerman, Emma",SO-2,18:48.30,16 Midwest Conference Championships,"May 13, 2016"
,"Luhmann, Emma",SO-2,18:49.88,16 Midwest Conference Championships,"May 13, 2016"
,"Campbell, Paulina",SR-4,18:53.51,16 Midwest Conference Championships,"May 13, 2016"
,"Androski, Antonia",SR-4,19:31.95,2016 Jim Duncan Invitational,"Apr 15, 2016"
