Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Kolacia, Nate",SO-2,4:00.70,MWC Conference Championships,"May 8, 2015"
,"McLean, Anthony",SO-2,4:14.66,2015 Cornell Outdoor Invite,"Apr 4, 2015"
