Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Canady, Frank",SR-4,30:55.79,2014 Drake Relays presented by Hy-Vee,"Apr 23, 2014"
,"Dalton, Adam",SO-2,31:46.39,2014 Midwest Conference T&F Championships,"May 9, 2014"
,"Tyler, Ben",SR-4,32:45.86,2014 Midwest Conference T&F Championships,"May 9, 2014"
,"Mundell, Lex",SO-2,34:53.77,Emory Invitational,"Mar 21, 2014"
