Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Ajinjeru, Christine",SR-4,55.49,2014 Midwest Conference T&F Championships,"May 9, 2014"
,"Miller, Eloise",JR-3,1:00.44,2014 Monmouth Fighting Scots Outdoor,"May 3, 2014"
,"Clennon, Emily",SR-4,1:02.51,2014 Midwest Conference T&F Championships,"May 9, 2014"
