Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Cantor, Micah",JR-3,1:56.28 #,Liz Wuertz Indoor Meet,"Feb 18, 2023"
,"Robinson, Luke",FR-1,1:57.95 #,Liz Wuertz Indoor Meet,"Feb 18, 2023"
,"Heagy, Connor",FR-1,1:58.16 #,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Chestovich, Andy",FR-1,1:59.76 #,Darren Young Classic,"Feb 11, 2023"
,"Snyder, James",FR-1,2:04.86 #,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Boev, Ryan",SO-2,2:05.60 #,Grinnell Invitational,"Jan 28, 2023"
,"Williams, Carter",SO-2,2:06.66 #,Liz Wuertz Indoor Meet,"Feb 18, 2023"
