Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Cantor, Micah",JR-3,1:57.94,Liz Wuertz Indoor Meet,"Feb 18, 2023"
,"Robinson, Luke",FR-1,1:59.63,Liz Wuertz Indoor Meet,"Feb 18, 2023"
,"Heagy, Connor",FR-1,1:59.85,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Chestovich, Andy",FR-1,2:01.47,Darren Young Classic,"Feb 11, 2023"
,"Snyder, James",FR-1,2:06.64,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Boev, Ryan",SO-2,2:07.39,Grinnell Invitational,"Jan 28, 2023"
,"Williams, Carter",SO-2,2:08.47,Liz Wuertz Indoor Meet,"Feb 18, 2023"
