Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Rouse, Stephanie",,12:02.95,Dick Young Classic,"Apr 23, 2011"
,"Boerigter, Claire",,13:02.78,Dick Young Classic,"Apr 23, 2011"
,"Melzer, Lilah",SR-4,13:17.20,Midwest Conference Championship,"May 13, 2011"
,"O'Brien, Mickie",SR-4,13:26.45,Monmouth Scots Invite,"May 7, 2011"
,"Melzer, Lilah",SR-4,13:44.19,Kip Janvrin Open,"Apr 28, 2011"
,"Boerigter, Claire",,14:03.64,Point Loma Collegiate Scoring Meet,"Mar 26, 2011"
,"O'Brien, Mickie",SR-4,14:52.03,Midwest Conference Championship,"May 13, 2011"
