""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Vince Anku,,-,,/
,Robin Converse,,-,,/
,Bill Hicks,,-,,/
,John Kraai,,-,,/
,Fred Miller,,-,,/
,Dave Scott,,-,,/
