""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Mark Bailey,,-,,/
,Wade Lee,,-,,/
,John Lom,,-,,/
,Lester Oshe,,-,,/
,Pete Shearer,,-,,/
,Dave Wynberg,,-,,/
