""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Felipe Bautista,,-,,/
,Danny Cochrane,,-,,/
,Davin Dahl,,-,,/
,Joel Felky,,-,,/
,S. Hailey-Dunsheath,,-,,/
,Ed Hartwig,,-,,/
,Jake Isserman,,-,,/
,Aaron Kidd,,-,,/
,Justin Lea,,-,,/
,Joe Mowers,,-,,/
,Jaddy Newbold,,-,,/
,Adam Noyce,,-,,/
,Dan Olson,,-,,/
,John Palinski,,-,,/
,Nathan Quance,,-,,/
,Sam Sellers,,-,,/
,Josh Spencer,,-,,/
,Binyam Taddese,,-,,/
,Eli Wood,,-,,/
,John Wray,,-,,/
,Jeff Zdunek,,-,,/
