""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Joachim Cargas,,-,,/
,John Gerry,,-,,/
,Jim Indiveri,,-,,/
,Eric Pedicini,,-,,/
,Don Pollard,,-,,/
,Doug Rowe,,-,,/
,Bill Schuman,,-,,/
,Abdoulie Sonko,,-,,/
,Dave Strongin,,-,,/
,Rick Weinbaum,,-,,/
,Reid Wilson,,-,,/
