""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,John Gerry,,-,,/
,Jim Indiveri,,-,,/
,Satoshi Kiyota,,-,,/
,Ed Olsen,,-,,/
,Rex Osae,,-,,/
,Eric Pedicini,,-,,/
,Bill Schumann,,-,,/
