""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Dave Aprahamian,,-,,/
,Bertrand Behm,,-,,/
,Brent Brakke,,-,,/
,Nathan Brennaman,,-,,/
,Florin Citu,,-,,/
,Zach Dietz,,-,,/
,Tim Edmonds,,-,,/
,Dan Eslinger,,-,,/
,Ryan Fenberg,,-,,/
,Neil Goodspeed,,-,,/
,Senni Kamara,,-,,/
,Alex Kranjec,,-,,/
,Ryan Kranjec,,-,,/
,Sean Ramsey,,-,,/
,Mike Stenberg,,-,,/
,Chad Stewart,,-,,/
,Barry Thomas,,-,,/
