""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Bruno Alicke,,-,,/
,Bertrand Behm,,-,,/
,Nathan Brennaman,,-,,/
,Zach Dietz,,-,,/
,Tim Edmonds,,-,,/
,Howard Gardo,,-,,/
,Erich Giebelhaus,,-,,/
,Alex Kranjec,,-,,/
,Phumi Mbalo,,-,,/
,Papa Owusu,,-,,/
,Sean Ramsey,,-,,/
,Matt Schrager,,-,,/
,Jeff Stadler,,-,,/
,Mike Stenberg,,-,,/
