Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Baumann, Joel",SR-4,1:57.41,Midwest Conference Outdoor Championships,"May 11, 2018"
,"Anderson, Kevin",SR-4,1:59.81,Midwest Conference Outdoor Championships,"May 11, 2018"
,"O'Reilly, Declan",FR-1,2:00.18,2018 Dick Young Invite,"Apr 21, 2018"
,"O'Reilly, Sean",JR-3,2:02.21,Monmouth College Fighting Scots Outdoor Invitational,"May 5, 2018"
