""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Jon Buswell,,-,,/
,Tom Hill,,-,,/
,Don Kraitsik,,-,,/
,John Loventhal,,-,,/
,Tom Lower,,-,,/
,Dick Musser,,-,,/
,Tom Russell,,-,,/
,Mike Schwartz,,-,,/
,Kent Thomson,,-,,/
,Bob Watt,,-,,/
,Rich Weeks,,-,,/
