""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Don Hager,,-,,/
,Bob Norton,,-,,/
,Vin Rampelberg,,-,,/
,Nick Ryan,,-,,/
,Dick von Maur,,-,,/
,Charles Westrup,,-,,/
