""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Chuck Dunham,,-,,/
,Harvey Golden,,-,,/
,John McClintock,,-,,/
,Bob Norton,,-,,/
,Sam Petroff,,-,,/
,Dave Stumbaugh,,-,,/
