""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Steve Hitchcock,,-,,/
,Clark Kingery,,-,,/
,Chet Lacy,,-,,/
,Rudy Miller,,-,,/
,Eugene Parker,,-,,/
,John Reimers,,-,,/
,Don Young,,-,,/
