""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Barry Anderson,,-,,/
,Elston Bowers,,-,,/
,Chip Clarke,,-,,/
,Dave Gauger,,-,,/
,Joel Goldman,,-,,/
,Denny Hanssen,,-,,/
,Jim McKlveen,,-,,/
,Dick Orchard,,-,,/
,Marty Ringo,,-,,/
,John Shierholz,,-,,/
,Dave Synhorst,,-,,/
,Paul Thurston,,-,,/
