""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Barry Anderson,,-,,/
,Elston Bowers,,-,,/
,Mike DeWitt,,-,,/
,Dave Gauger,,-,,/
,Denny Hanssen,,-,,/
,John Kelsey,,-,,/
,Al Peterson,,-,,/
,Marty Ringo,,-,,/
,John Shierholz,,-,,/
,Dave Synhorst,,-,,/
,Bob Watt,,-,,/
