""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Don Bognanno,,-,,/
,Dave Cassel,,-,,/
,Tom Cole,,-,,/
,Henry Corona,,-,,/
,Bill Dicks,,-,,/
,Mark Hamilton,,-,,/
,Allen Hammond,,-,,/
,Ed Hirsch,,-,,/
,Steve Hutchings,,-,,/
,Gary Johnson,,-,,/
,Gary Jones,,-,,/
,Alex Karlin,,-,,/
,Roy Lewis,,-,,/
,Jeff Milliken,,-,,/
,Jim Pirolli,,-,,/
,Richard Pope,,-,,/
,John Robinson,,-,,/
,Bruce Rollins,,-,,/
,Nick Russo,,-,,/
,Randy Sarver,,-,,/
,Bill Wright,,-,,/
