""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Clark Kingery,,-,,/
,Chet Lacy,,-,,/
,Rudy Miller,,-,,/
,John Reimers,,-,,/
,Dan Slocum,,-,,/
,Dave Stumbaugh,,-,,/
,George Whitehil,,-,,/
