""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Edward Aduddell,,-,,/
,EG Booth,,-,,/
,Steve Hitchcock,,-,,/
,Bill Hooks,,-,,/
,Bill Johnson,,-,,/
,Clark Kingery,,-,,/
,Chet Lacy,,-,,/
,Rudy Miller,,-,,/
,Eugene Parker,,-,,/
,John Reimers,,-,,/
,Jack Thellman,,-,,/
,Don Young,,-,,/
