Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Burnell, Sarah",,2:14.88,Point Loma Collegiate Scoring Meet,"Mar 26, 2011"
,"Russell, Leah",SR-4,2:21.39,Midwest Conference Championship,"May 13, 2011"
,"Gartner, Elana",,2:26.04,Dick Young Classic,"Apr 23, 2011"
,"Rouse, Stephanie",,2:27.25,Point Loma Collegiate Scoring Meet,"Mar 26, 2011"
,"Rudy, Meg",,2:33.01,Kip Janvrin Open,"Apr 28, 2011"
,"Bates, Samantha",,2:33.09,Monmouth Scots Invite,"May 7, 2011"
