Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Bresnahan, Cara",FR-1,4.19m,"13' 9""",Wartburg Indoor Invite,"Feb 20, 2016",0.0
,"Bresnahan, Cara",FR-1,4.16m,"13' 7.75""",Wartburg Indoor Invite,"Feb 20, 2016",0.0
,"Bresnahan, Cara",FR-1,4.15m,"13' 7.5""",Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016",0.0
,"Bresnahan, Cara",FR-1,4.06m,"13' 4""",Grinnell Indoor Invitational,"Feb 6, 2016",0.0
,"Bresnahan, Cara",FR-1,4.00m,"13' 1.5""",2016 Hilltop Invitational,"Jan 30, 2016",0.0
,"Bresnahan, Cara",FR-1,3.89m,"12' 9.25""",Wartburg Indoor Invite,"Feb 20, 2016",0.0
,"Bresnahan, Cara",FR-1,3.87m,"12' 8.5""",2016 Hilltop Invitational,"Jan 30, 2016",0.0
,"Bresnahan, Cara",FR-1,3.87m,"12' 8.5""",Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016",0.0
,"Bresnahan, Cara",FR-1,3.86m,"12' 8""",2016 Hilltop Invitational,"Jan 30, 2016",0.0
,"Menssen, Katie",FR-1,3.82m,"12' 6.5""",Grinnell Indoor Invitational,"Feb 6, 2016",0.0
,"Bresnahan, Cara",FR-1,3.80m,"12' 5.75""",2016 Hilltop Invitational,"Jan 30, 2016",0.0
,"Bresnahan, Cara",FR-1,3.65m,"11' 11.75""",2016 Hilltop Invitational,"Jan 30, 2016",0.0
