Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Goodell, Brian",JR-3,9:11.40,Augustana College Midwest Twilight Qualifier,"May 18, 2023"
,"Goodell, Brian",JR-3,9:26.76,Rittgers Invitational,"Apr 7, 2023"
,"Goodell, Brian",JR-3,9:38.08,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Goodell, Brian",JR-3,9:40.78,D3 Challenge,"Mar 25, 2023"
,"Williams, Carter",SO-2,10:32.77,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Williams, Carter",SO-2,10:45.97,Norse Invite,"Apr 15, 2023"
,"Ching, Tyler",FR-1,11:20.40,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Ching, Tyler",FR-1,11:35.34,2023 Kip Janvrin Open,"Apr 27, 2023"
,"Short, Ben",JR-3,12:01.72,Midwest Conference Outdoor Championships,"May 12, 2023"
