Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Huelskamp, Ethan",SO-2,9.91,Midwest Conference Indoor Championships,"Feb 23, 2018"
,"Huelskamp, Ethan",SO-2,10.39,2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,"Huelskamp, Ethan",SO-2,10.47,2018 Darren Young Indoor Classic,"Feb 10, 2018"
,"Huelskamp, Ethan",SO-2,10.59,Wartburg Indoor Invitational,"Feb 17, 2018"
