Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"McLean, Anthony",SO-2,34:13.29,MWC Conference Championships,"May 8, 2015"
,"Bass, Stewart",FR-1,34:55.04,MWC Conference Championships,"May 8, 2015"
,"Mulligan, Connor",SO-2,35:52.02,2015 Jim Duncan Invitational,"Apr 10, 2015"
,"Monovich, Alexander",SO-2,36:14.10,2015 Jim Duncan Invitational,"Apr 10, 2015"
,"Anderson, Doug",SR-4,36:45.36,2015 Jim Duncan Invitational,"Apr 10, 2015"
,"Grant, Reilly",SO-2,36:55.62,2015 Jim Duncan Invitational,"Apr 10, 2015"
,"Mulligan, Connor",SO-2,39:39.04,MWC Conference Championships,"May 8, 2015"
