Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Leonard, Millie",FR-1,1:03.54 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Staker, Sadie",SR-4,1:04.84 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Ong, Caitlin",SO-2,1:06.22 #,Grinnell Invitational,"Jan 27, 2024"
,"Thompson, Klaire",FR-1,1:07.45 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Kreeger, Brooke",FR-1,1:08.11 #,Grinnell Invitational,"Jan 27, 2024"
,"Rabbani, Allison",JR-3,1:09.59 #,Grinnell Invitational,"Jan 27, 2024"
,"Pollack, Jianna",FR-1,1:18.74 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
