Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Roark, Hannah",SO-2,2:24.37 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Ong, Caitlin",SO-2,2:30.78 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Kreeger, Brooke",FR-1,2:34.17 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Rabbani, Allison",JR-3,2:34.33 #,Darren Young Classic,"Feb 10, 2024"
,"Charron, Grace",SO-2,2:37.33 #,Darren Young Classic,"Feb 10, 2024"
,"Rainey, Quinby",FR-1,2:46.67 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
