Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Roark, Hannah",SO-2,5:15.84 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Karow, Morgan",SO-2,5:16.31 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Miyamoto, Keely",SO-2,5:18.40 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Charron, Grace",SO-2,5:42.49 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Rabbani, Allison",JR-3,5:43.45 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Wharton-Hsieh, Emma",FR-1,5:46.28 #,Grinnell Invitational,"Jan 27, 2024"
,"Divadeenam, Rowan",FR-1,6:26.22 #,Darren Young Classic,"Feb 10, 2024"
