Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Young, Shannon",SO-2,2:18.39,2015 Jim Duncan Invitational,"Apr 10, 2015"
,"Luhmann, Emma",FR-1,2:35.44,2015 Cornell Outdoor Invite,"Apr 4, 2015"
,"Teagle, Whitney",FR-1,2:33.96,2015 Cornell Outdoor Invite,"Apr 4, 2015"
