Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Kaczmarczyk, Crystal",SO-2,12:22.25,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Schaefer, Emma",SR-4,12:32.35,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Barba, Diana",FR-1,12:47.80,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Mullen, Ginger",SO-2,14:04.44,Midwest Conference Outdoor Championships,"May 12, 2023"
