Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Gallagher, John",JR-3,1:00.90,16 Midwest Conference Championships,"May 13, 2016"
,"Braun, Jonathan",JR-3,1:01.68,16 Midwest Conference Championships,"May 13, 2016"
,"Braun, Jonathan",JR-3,1:02.45,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Gallagher, John",SR-4,1:02.61,Grinnell College Dick Young Classic,"Apr 23, 2016"
