Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Cantor, Micah",FR-1,1:59.62,IC True Blue Invitational,"May 1, 2021"
,"Nickeson, Andrew",SO-2,2:01.64,Midwest Conference Outdoor Championships (South Division),"May 14, 2021"
,"Kosinski, George",SO-2,2:21.26,Midwest Conference Outdoor Championships (South Division),"May 14, 2021"
