Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Luhmann, Emma",SO-2,18:39.48,Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016"
,"Zimmerman, Emma",SO-2,18:54.83,Grinnell Indoor Invitational,"Feb 6, 2016"
,"Campbell, Paulina",SR-4,18:55.22,Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016"
