Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Pfister, Caden",FR-1,51.52 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Block, Owen",FR-1,52.94 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"James, Xavier",JR-3,53.21 #,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Leisher, Ilem",FR-1,54.08 #,Darren Young Classic,"Feb 10, 2024"
,"Novelle, Jack",SO-2,55.41 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Milenge, Moise",SO-2,1:00.63 #,Darren Young Classic,"Feb 10, 2024"
