Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Goodell, Brian",SR-4,14:44.58 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Ramsey, Bradley",SR-4,15:09.31 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Miller, John",SO-2,15:26.85 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Krysan, Mark",JR-3,16:27.45 #,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Beck, Sam",FR-1,17:11.54 #,Grinnell Invitational,"Jan 27, 2024"
