Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Soderberg, Midori",SO-2,1:10.80,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Eure, Maria",FR-1,1:11.29,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Holtzman, Gwen",SR-4,1:13.04,Emory Classic,"Mar 29, 2019"
,"Tesar, Tali",FR-1,1:14.58,Emory Classic,"Mar 29, 2019"
,"Tomczik, Kate",FR-1,1:17.20,Mustang Open,"Apr 13, 2019"
