Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Ramsey, Bradley",SO-2,36:13.11,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Snyder, Daniel",SR-4,38:23.81,Midwest Conference Outdoor Championship,"May 13, 2022"
