Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Reid, Sam",SO-2,1:49.22,Grinnell Opener,"Dec 9, 2022"
,"Sheehan-Klenk, Julia",SO-2,1:52.46,Grinnell Opener,"Dec 9, 2022"
