""
#,FULL NAME,POS,HT.,ACADEMIC YEAR,HOMETOWN / HIGH SCHOOL
,Shawnace Butler,,-,,/
,Veronica Clark,,-,,/
,Haddie Dowson,,-,,/
,Ami Freeberg,,-,,/
,Anna Friel,,-,,/
,Miki Nakamura,,-,,/
,Emma Peterson,,-,,/
,Stephanie Potts,,-,,/
,Jessica Shotts,,-,,/
,Laura Burton,,-,So.,/
,Emily Kolbe,,-,Jr.,/
,Britt McNamara,,-,Fr.,/
,Alison Nelson,,-,Fr.,/
,Katie Schumacher,,-,So.,/
,Caitlin Shannon,,-,Jr.,/
,Jodi Watkins,,-,Fr.,/
,Hannah Wolf,,-,So.,/
