Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Willis, Zach",SO-2,1:58.66,Wartburg Qualifier,"Mar 6, 2020"
,"O'Reilly, Declan",JR-3,1:58.72,Wartburg Qualifier,"Mar 6, 2020"
,"Nickeson, Andrew",FR-1,2:01.78,Liz Wuertz Indoor Invitational,"Feb 22, 2020"
,"Gregor, Justin",SR-4,2:02.87,Liz Wuertz Indoor Invitational,"Feb 22, 2020"
