Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Jensen, Sarah",FR-1,1:50.17,Dutch Athletics Classic,"Jan 27, 2012"
,"Pinnette, Ellen",FR-1,1:51.67,Dutch Athletics Classic,"Jan 27, 2012"
