Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Young, Shannon",SR-4,11:21.80,2017 Kip Janvrin Open,"Apr 27, 2017"
,"Young, Shannon",SR-4,11:34.20,2017 Jim Duncan Invitational,"Apr 14, 2017"
,"Young, Shannon",SR-4,11:35.45,Midwest Conference Outdoor Championship,"May 12, 2017"
,"Teagle, Whitney",JR-3,12:41.82,2017 Kip Janvrin Open,"Apr 27, 2017"
,"Teagle, Whitney",JR-3,12:50.68,2017 Jim Duncan Invitational,"Apr 14, 2017"
,"Teagle, Whitney",JR-3,13:02.29,Midwest Conference Outdoor Championship,"May 12, 2017"
