Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Swanson, Greg",SR-4,8.58,Mid-West Conference Championship,"Feb 26, 2010"
,"Swanson, Greg",SR-4,8.61,Mid-West Conference Championship,"Feb 26, 2010"
,"Chavira, Trent",,8.62,Mid-West Conference Championship,"Feb 26, 2010"
