Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Zimmerman, Emma",SR-4,18:13.95,2018 Kip Janvrin Open,"Apr 26, 2018"
,"Fujiwara, Mikayla",SO-2,19:24.03,Cornell Invitational,"Apr 4, 2018"
,"Breunig, Madeleine",SO-2,19:47.89,2018 Kip Janvrin Open,"Apr 26, 2018"
,"Keleher, Cara",FR-1,20:20.26,Mustang Open,"Apr 13, 2018"
