Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Garcia, Sara",FR-1,10.38,Midwest Conference Indoor Championships,"Feb 25, 2022"
,"Staker, Sadie",SO-2,10.44,Midwest Conference Indoor Championships,"Feb 25, 2022"
