Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"O'Reilly, Declan",SO-2,1:55.97,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Willis, Zach",FR-1,1:56.04,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"O'Reilly, Sean",SR-4,1:59.37,2019 Dick Young Invite,"Apr 20, 2019"
,"Gregor, Justin",JR-3,2:02.12,2019 Viking Classic,"Apr 26, 2019"
