Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Seer, Diana",FR-1,12:01.89,Midwest Conference Championships,"May 11, 2012"
,"Seer, Diana",FR-1,12:14.83,Loras Open,"Apr 28, 2012"
,"Brosius, Daria",FR-1,13:31.01,Dick Young Classic,"Apr 21, 2012"
,"Piet, Jolyne",FR-1,14:46.87,Dick Young Classic,"Apr 21, 2012"
