Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Miller, Eloise",FR-1,4.89m,"16' 0.5""",2012 Jim Duncan Invitational,"Apr 13, 2012",0.0
,"Miller, Eloise",FR-1,4.66m,"15' 3.5""",2012 Jim Duncan Invitational,"Apr 13, 2012",0.1
