Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Colter, Hannah",JR-3,41:30.05,Midwest Conference Championships,"May 11, 2012"
,"Bayly, Alison",FR-1,42:04.48,Dick Young Classic,"Apr 21, 2012"
,"Vautin, Jacqueline",SO-2,43:01.89,Dick Young Classic,"Apr 21, 2012"
,"Seer, Diana",FR-1,43:21.46,Midwest Conference Championships,"May 11, 2012"
,"Emery, Lauren",SO-2,43:39.66,Dick Young Classic,"Apr 21, 2012"
,"Meisles, Diane",JR-3,44:33.14,Dick Young Classic,"Apr 21, 2012"
,"Sittig, Catherine",SO-2,51:07.24,Dick Young Classic,"Apr 21, 2012"
