Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schaefer, Emma",SO-2,19:19.20,2019 Darren Young Indoor Invitational,"Feb 9, 2019"
,"Schaefer, Emma",FR-1,19:29.42,Midwest Conference Indoor Championships,"Feb 22, 2019"
,"Keleher, Cara",SO-2,20:14.72,2019 Darren Young Indoor Invitational,"Feb 9, 2019"
,"Keleher, Cara",SO-2,20:26.78,Midwest Conference Indoor Championships,"Feb 22, 2019"
,"McCusker, Katie Lou",SR-4,20:44.43,Midwest Conference Indoor Championships,"Feb 22, 2019"
,"McCusker, Katie Lou",SR-4,20:49.05,2019 Grinnell Indoor Invitational,"Jan 26, 2019"
