Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Zimmerman, Emma",SR-4,38:20.02,Midwest Conference Outdoor Championships,"May 11, 2018"
,"Zimmerman, Emma",SR-4,39:05.16,Mustang Open,"Apr 13, 2018"
,"Breunig, Madeleine",SO-2,43:33.54,Midwest Conference Outdoor Championships,"May 11, 2018"
