Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Jacobs, Tommy",FR-1,12.05m,"39' 6.5""",Emory Classic,"Mar 29, 2019",-1.3
,"Jacobs, Tommy",FR-1,11.96m,"39' 3""",Emory Classic,"Mar 29, 2019",0.9
,"Jacobs, Tommy",FR-1,11.69m,"38' 4.25""",Emory Classic,"Mar 29, 2019",1.2
