Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Daney, Micaela",SR-4,2:22.70,Augustana College Twilight Qualifier,"May 19, 2022"
,"Reid, Sam",FR-1,2:32.20,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Rabbani, Allison",FR-1,2:32.47,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Kaczmarczyk, Crystal",FR-1,2:34.26,Monmouth College Fighting Scots Outdoor,"May 7, 2022"
,"Elliott-Rude, Eleanor",FR-1,2:35.49,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Klassen, Kylie",FR-1,2:45.47,Emory Thrills in the Hills Open,"Mar 25, 2022"
,"DonTigny, Emilie",FR-1,2:50.44,Emory Thrills in the Hills Open,"Mar 25, 2022"
,"Brew, Anna",SR-4,2:50.85,Cornell College Invitational,"Apr 2, 2022"
,"Smith, Abbie",SO-2,3:00.08,2022 Kip Janvrin Open,"Apr 28, 2022"
