Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Moorehead, Kyle",FR-1,10:10.13,Loras Open,"Apr 28, 2012"
,"Moorehead, Kyle",FR-1,10:18.73,Dick Young Classic,"Apr 21, 2012"
,"Anderson, Doug",FR-1,11:34.96,Midwest Conference Championships,"May 11, 2012"
,"Singh, Harpreet",JR-3,11:36.01,Dick Young Classic,"Apr 21, 2012"
,"Anderson, Doug",FR-1,11:48.97,Fighting Scots Outdoor Invitational,"May 5, 2012"
