Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Kessel, Hanna",FR-1,1:03.33,Monmouth College Fighting Scots Outdoor,"May 7, 2016"
,"Maddaus, Jordan",FR-1,1:03.45,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Kessel, Hanna",FR-1,1:05.20,Embry-Riddle Spike's Classic - Collegiate,"Apr 1, 2016"
,"Schmiechen, Zoe",JR-3,1:06.14,16 Midwest Conference Championships,"May 13, 2016"
,"Williams, Alexus",JR-3,1:06.99,2016 Cornell Outdoor Invite,"Apr 9, 2016"
,"Wang, Yule",FR-1,1:12.17,Grinnell College Dick Young Classic,"Apr 23, 2016"
,"Haralalka, Vedica",FR-1,1:19.96,2016 Cornell Outdoor Invite,"Apr 9, 2016"
