Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Pfister, Caden",FR-1,51.2,Midwest Conference Outdoor Championships,"May 10, 2024"
,"Block, Owen",FR-1,52.93,Midwest Conference Outdoor Championships,"May 10, 2024"
,"Novelle, Jack",SO-2,53.89,Midwest Conference Outdoor Championships,"May 10, 2024"
,"Mendola, Noah",SO-2,54.42,Monmouth College Fighting Scots Invite,"May 4, 2024"
,"Welch-Groves, Cameron",SO-2,55.28,16th Annual PLNU Track and Field Invitational,"Mar 23, 2024"
,"Fitzgerald, Keaton",FR-1,55.33,Monmouth College Fighting Scots Invite,"May 4, 2024"
