Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Chamberland, Lucas",SO-2,10:29.27,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Gregor, Justin",JR-3,10:58.69,2019 Dick Young Invite,"Apr 20, 2019"
,"Snyder, Dan",FR-1,11:16.64,2019 Viking Classic,"Apr 26, 2019"
,"Lorch, Robert",SO-2,11:38.77,2019 Dick Young Invite,"Apr 20, 2019"
,"Rowekamp, Sam",SO-2,11:57.91,Mustang Open,"Apr 13, 2019"
